sample_name,total_curvature,curvature_ratio,final_strain,class
planar_tension_ogden_dp68,1.016648894545863,0.0,7.91793,og
planar_tension_ogden_dp69,-0.07349592863357342,0.9037601806548883,3.98979,og
planar_tension_ogden_dp7,1.7137385830408514,0.12942773961528992,3.72273,og
planar_tension_ogden_dp70,-0.0989260447506702,0.3115589163738377,19.4069,og
planar_tension_ogden_dp71,-0.35001930368480694,0.05793910605584707,21.5252,og
planar_tension_ogden_dp72,-0.182600165001084,0.039296350643274,29.6045,og
planar_tension_ogden_dp73,-0.48870431141038495,0.12431562133178369,7.93959,og
planar_tension_ogden_dp74,-20.302619086886068,0.08475100572477592,6.3315,og
planar_tension_ogden_dp75,-0.2036830179282121,0.05596529541381185,22.4473,og
planar_tension_ogden_dp76,-1.671431608211856,0.0,11.822,og
planar_tension_ogden_dp77,-0.05135622672277137,0.507222256064238,17.0766,og
planar_tension_ogden_dp78,-0.08044385178246077,0.03613793105282992,20.8193,og
planar_tension_ogden_dp79,-0.8450984094462987,0.7144256506605391,3.70645,og
planar_tension_ogden_dp8,-0.2345424804137634,0.5100723102038869,7.46047,og
planar_tension_ogden_dp80,6.175956093663798,0.0,3.11055,og
planar_tension_ogden_dp81,-0.6089083084783388,0.0,28.3931,og
planar_tension_ogden_dp82,0.1560472460481468,0.7094374171477509,4.46422,og
planar_tension_ogden_dp83,-0.7896482946765015,0.004425114215434566,18.6589,og
planar_tension_ogden_dp84,-0.34433781245494727,0.0013359378594552844,21.6498,og
planar_tension_ogden_dp85,1.0647394601622509,0.00857675466668218,5.04415,og
planar_tension_ogden_dp86,-0.95295305579834,0.5513657602680128,4.68843,og
planar_tension_ogden_dp87,-0.37075041914601004,0.1696931484120347,8.81138,og
planar_tension_ogden_dp88,-0.1720298655956335,0.2919838641128546,16.5931,og
planar_tension_ogden_dp89,-0.059900892709686814,0.19662518349335625,43.3736,og
planar_tension_ogden_dp9,-3.331863896544216,0.0,13.8704,og
planar_tension_ogden_dp90,-0.09907131537275687,0.29924161130387733,17.9755,og
planar_tension_ogden_dp91,1.7939755235801167,0.0,4.48221,og
planar_tension_ogden_dp92,-0.07970745159779914,0.08861879027387029,21.6677,og
planar_tension_ogden_dp93,-0.055841580968373744,0.4016130644389181,17.5274,og
planar_tension_ogden_dp94,-1.276676622127882,0.0,6.79141,og
planar_tension_ogden_dp95,-1.0304985709482921,0.551277970068889,5.92373,og
planar_tension_ogden_dp96,-0.11329294831233502,0.04794209407543248,15.1794,og
planar_tension_ogden_dp97,-0.008311171223925665,0.7290130979992956,15.6618,og
planar_tension_ogden_dp98,-0.768504171660377,0.0,18.2536,og
planar_tension_ogden_dp99,0.020858527643061307,0.8513099139874153,6.63228,og
